smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(O)C(=O)C1CC1O,3.04565,1.01893,0.9662,2.9524,73.92,-0.2519,-0.0359,0.216,1314.0173,0.157046,-460.169127,-460.159685,-460.158741,-460.203738,35.302,-1814.773598,-1825.734925,-1836.403833,-1686.725367,10.70550926,10.70550926,0.233796296,-0.910046296,0.520228378,35.88888889,130.143,120.063,130.0629942,52,0,0.16621452,-0.392349319,0.392349319,0.16621452,1.777777778,2.222222222,2.333333333,16.289621,10.16066425,2.421824801,-1.979356688,2.310334011,-2.187825857,5.871662586,-0.127717448,2.444348582,2.363719329,130.2646625,7.016507858,5.24183307,5.24183307,4.125897658,3.025052377,3.025052377,2.487885374,2.487885374,1.533967545,1.533967545,0.79718801,0.79718801,-0.41,158.8826578,6.706414435,2.079510631,1.284181704,53.30812005,10.21305479,6.103966388,5.783244946,0,0,0,4.794537184,0,0,0,0,13.34455882,5.917906046,6.103966388,15.00759197,5.783244946,0,0,5.917906046,25.5524916,0,0,0,0,0,0,0,0,28.20423251,4.794537184,5.917906046,13.34455882,0,0,0,0,57.53,12.20793278,4.794537184,0,11.70115099,6.420821623,0,6.9237372,0,0,0,10.21305479,0,0,10.70550926,17.40222222,0,-0.506944444,0,-0.858101852,1.423981481,0,0.833333333,9,2,3,1,0,1,0,0,0,3,2,3,2,1,0,1,1,-0.6829,30.8016,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1C2C3OC1C23C#C,3.03889,1.48131,1.22212,3.1696,70.95,-0.2404,-0.0214,0.219,992.985,0.087699,-419.331874,-419.324851,-419.323906,-419.363451,27.238,-1427.093518,-1434.242101,-1441.352405,-1337.510333,10.78821759,10.78821759,0.086226852,-0.196759259,0.405934944,64.77777778,120.107,116.075,120.0211294,44,0,0.170243147,-0.362904764,0.362904764,0.170243147,1.777777778,2.555555556,2.777777778,16.5598658,9.790721748,2.915851549,-2.334197766,2.754322101,-2.492926308,6.043340038,-0.152873667,2.177733407,2.148301694,252.5799412,6.223614639,4.625897658,4.625897658,4.320532426,2.990912807,2.990912807,2.894113248,2.894113248,2.710516771,2.710516771,2.066092176,2.066092176,-0.81,182.9296062,4.077493848,0.748101006,0.165678214,52.18570298,4.736862954,11.51895686,5.783244946,0,0,0,4.794537184,0,0,6.423349896,5.920434319,0,0,12.02187243,9.531400138,5.783244946,0,0,11.33289652,12.20793278,0,0,0,12.34378421,0,0,0,0,17.99117772,9.531400138,23.67668073,0,0,0,0,0,26.3,0,4.794537184,0,29.32407424,0,0,0,0,0,5.920434319,11.16021285,5.101527778,0,10.78821759,0,-0.086226852,2.974351852,0,5.138796296,0,0,0.571428571,9,0,2,2,1,3,0,0,0,2,0,2,0,2,1,3,3,-0.4141,28.424,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cc1cnc(c(=O)o1)N,3.23976,1.44485,1.00571,1.7919,75.64,-0.2101,-0.0491,0.1609,1124.1721,0.112953,-454.014813,-454.006648,-454.005703,-454.047337,30.548,-1557.750304,-1565.958122,-1574.254419,-1454.774195,10.48564815,10.48564815,0.096666667,-0.574074074,0.527690665,9.444444444,126.115,120.067,126.0429274,48,0,0.378378322,-0.423901991,0.423901991,0.378378322,1.777777778,2.444444444,2.888888889,16.39596919,10.55705843,1.940210993,-1.88175969,1.893054804,-2.081697384,5.198518293,0.475784384,1.796567574,3.342640343,265.9056593,6.853371151,4.918410715,4.918410715,4.198377303,2.421528392,2.421528392,1.643609262,1.643609262,0.84826268,0.84826268,0.438002941,0.438002941,-1.32,104.2009193,5.810208333,1.889429225,1.072463408,51.32222284,10.15081841,5.760247419,0,5.817862778,0,5.625586319,0,9.778515705,0,0,0,6.9237372,0,6.196843572,4.417150937,5.817862778,0,4.983978521,0,6.9237372,5.733667477,22.37721449,0,0,11.3592538,5.817862778,0,0,4.983978521,0,6.9237372,5.760247419,15.40853169,0,0,0,69.12,5.625586319,4.794537184,0,5.817862778,5.760247419,0,6.196843572,6.9237372,0,9.401129458,5.733667477,4.564814815,0,14.03541667,0,4.497268519,0.370185185,0,1.399537037,1.632777778,0,0.2,9,2,4,0,0,0,0,1,1,4,1,4,0,0,0,0,1,-0.07458,31.9224,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(N)(C#N)C(C)C,2.00886,1.37277,1.01968,4.1389,85.65,-0.2579,0.0299,0.2877,1318.3273,0.203818,-384.489692,-384.47841,-384.477466,-384.525511,41.443,-2127.722377,-2141.083926,-2154.124818,-1973.84211,8.580694444,8.580694444,0.243055556,-0.611111111,0.605423116,16.88888889,126.203,112.091,126.1156984,52,0,0.105829205,-0.313177736,0.313177736,0.105829205,1.666666667,2.111111111,2.111111111,14.74281915,9.866757215,2.252087246,-2.227843434,2.151739556,-2.421320292,5.050036545,0.383672079,1.859267637,4.1416122,123.3680656,7.491563832,6.309020915,6.309020915,4.064696017,3.266317777,3.266317777,2.660424115,2.660424115,1.823438131,1.823438131,0.616404677,0.616404677,-0.55,74.37070549,8.45,2.83820082,1.687867318,56.66137409,5.733667477,5.538925252,0,0,0,0,0,0,5.261891555,0,20.7712116,12.33872767,0,6.069221313,0,0,5.261891555,0,11.65157352,32.73095847,0,0,0,6.069221313,5.733667477,0,0,0,5.538925252,0,17.24901891,27.19203322,0,0,0,0,49.81,5.538925252,0,0,5.917906046,0,6.420821623,0,0,20.7712116,6.069221313,10.99555903,0,0,0,8.580694444,5.06712963,0.243055556,2.105324074,0.72337963,5.86375,0,0.857142857,9,2,2,0,0,0,0,0,0,2,1,2,2,0,0,0,0,1.27348,37.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC1C2OCOC12,3.52176,0.99385,0.95679,0.7327,71.93,-0.2461,0.0884,0.3345,1325.5203,0.158855,-460.115661,-460.106976,-460.106032,-460.150077,31.179,-1781.223202,-1792.659554,-1803.328462,-1653.052606,5.189814815,5.189814815,0.351805556,0.351805556,0.526441022,47,130.143,120.063,130.0629942,52,0,0.147265375,-0.3841927,0.3841927,0.147265375,1.444444444,2.111111111,2.666666667,16.73192584,10.43280499,2.559308461,-1.99736226,2.412780173,-2.042674632,5.022081162,-0.018684634,2.390071809,1.809215556,104.8706003,6.267584714,5.371009241,5.371009241,4.431851653,3.153926506,3.153926506,2.499612109,2.499612109,1.906990642,1.906990642,1.327894966,1.327894966,-0.12,246.1773963,5.648739039,1.936083848,0.764322932,53.89293498,14.21058886,6.792942306,0,0,0,0,0,0,0,0,0,0,13.02770359,18.81481474,14.21058886,0,0,0,5.917906046,12.20793278,20.50962181,0,0,0,0,0,0,0,32.71755459,14.21058886,5.917906046,0,0,0,0,0,27.69,0,0,0,0,24.91878113,6.606881965,0,7.109797541,0,0,14.21058886,15.32175926,0,0,0,0,0.517361111,0,0.703611111,1.254842215,1.702426304,1,9,0,3,1,1,2,0,0,0,3,0,3,2,1,1,2,2,0.0041,29.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(O)CC1(O)CC1O,2.43838,1.1413,0.93598,1.8777,75.37,-0.2321,0.0662,0.2983,1345.8592,0.179926,-461.344366,-461.334249,-461.333305,-461.379096,38.623,-1924.395028,-1936.709892,-1948.564792,-1783.050508,9.157685185,9.157685185,0.28587963,-0.96412037,0.46316821,44.66666667,132.159,120.063,132.0786442,54,0,0.095619646,-0.393303751,0.393303751,0.095619646,1.777777778,2.222222222,2.333333333,16.36584591,10.13886572,2.518705915,-2.085513333,2.390969459,-2.195589309,5.041098031,0.037219264,2.100518342,2.285950402,112.8706003,7.068914101,5.410554887,5.410554887,4.044329304,3.129633343,3.129633343,2.876642934,2.876642934,1.6558568,1.6558568,1.006817773,1.006817773,-0.12,111.3274721,6.992612613,1.936083848,1.414171034,53.9408317,15.31958218,0,0,0,0,0,0,0,0,0,0,6.9237372,12.84164325,17.80898359,15.31958218,0,0,0,0,37.57436403,0,0,0,0,0,0,0,0,33.12856577,0,0,19.76538045,0,0,0,0,60.69,17.80898359,0,0,6.420821623,6.420821623,0,0,6.9237372,0,0,15.31958218,0,0,0,26.70581019,-0.96412037,0,0,-0.425231481,1.600208333,0,1,9,3,3,1,0,1,0,0,0,3,3,3,2,1,0,1,1,-0.747,31.8714,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CC1C1CCC1O2,3.44036,1.45496,1.274,1.2475,81.14,-0.2246,0.0744,0.2991,1081.3968,0.183689,-387.075636,-387.067812,-387.066868,-387.10756,31.943,-2029.11624,-2042.871237,-2054.726137,-1886.522977,5.821759259,5.821759259,0.366898148,0.366898148,0.476041639,68.33333333,124.183,112.087,124.088815,50,0,0.069449732,-0.371443936,0.371443936,0.069449732,1.444444444,2.333333333,2.666666667,16.5292894,9.793602396,2.658495628,-2.31053695,2.640648794,-2.303104455,5.145231659,-0.040496769,2.310155193,1.93103389,165.9505705,6.060477932,5.761619442,5.761619442,4.295441744,3.973466469,3.973466469,4.020790431,4.020790431,3.448935269,3.448935269,2.565084875,2.565084875,-0.04,212.5342777,4.72621024,1.072642205,0.38901452,55.3898976,4.736862954,0,0,0,0,0,0,0,0,0,0,38.02201416,0,11.7050172,4.736862954,0,0,0,11.83581209,37.89121927,0,0,0,0,0,0,0,0,11.7050172,4.736862954,11.83581209,26.18620207,0,0,0,0,9.23,0,0,0,0,11.7050172,11.83581209,19.26246487,0,0,6.9237372,4.736862954,5.821759259,0,0,0,0.366898148,1.950231481,0,4.837314815,2.273796296,0,1,9,0,1,2,1,3,0,0,0,1,0,1,0,2,1,3,3,1.5738,34.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1CC(C)C=C1C,2.06691,1.23226,0.83335,0.3056,96.18,-0.224,0.0339,0.2579,1513.5614,0.228478,-352.390251,-352.379946,-352.379001,-352.425295,39.028,-2362.530597,-2378.283583,-2392.509839,-2195.409262,2.41087963,2.41087963,0.842546296,0.842546296,0.471283284,34.77777778,124.227,108.099,124.1252005,52,0,-0.02030302,-0.08246589,0.08246589,0.02030302,1.666666667,2.333333333,2.555555556,14.23071029,9.98344052,2.17538198,-2.067572675,2.309433012,-1.946243151,5.111603494,0.522588578,2.098575462,2.534853955,122,6.853371151,6.64626437,6.64626437,4.236382105,3.919885524,3.919885524,3.228841463,3.228841463,2.34046216,2.34046216,1.776227046,1.776227046,-0.26,128.0131032,6.854416476,2.551082831,1.350800709,57.96335376,0,0,0,0,0,0,0,0,0,0,25.49659904,31.60119254,0,0,0,0,0,0,11.83581209,33.61285484,0,11.64912464,0,0,0,0,0,0,0,0,11.83581209,33.61285484,11.64912464,0,0,0,0,0,0,0,0,0,11.83581209,12.84164325,5.57310453,0,26.84723171,0,0,0,0,0,1.615740741,1.745324074,0,5.128148148,6.84412037,0,0.777777778,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2.9987,41.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CC(O)C1=CCC2,2.70868,1.4474,1.19681,1.695,84.89,-0.2321,-0.0011,0.231,1132.2955,0.182412,-387.072229,-387.063351,-387.062406,-387.105443,34.485,-2026.978317,-2040.07192,-2051.926192,-1885.194541,9.215023148,9.215023148,0.085648148,-0.085648148,0.484804366,47.77777778,124.183,112.087,124.088815,50,0,0.076328559,-0.388710055,0.388710055,0.076328559,1.777777778,2.555555556,3,16.26896344,9.651273139,2.458496099,-2.421202265,2.528500682,-2.386711264,5.312985005,0.064529617,2.05916939,2.267750935,171.4064488,6.483127663,5.723234477,5.723234477,4.222962099,3.609152521,3.609152521,3.478723174,3.478723174,2.760159933,2.760159933,2.100768658,2.100768658,-0.3,137.9643491,5.48222978,1.402300296,0.531276944,55.38681424,5.106527395,0,0,0,0,0,0,0,0,0,12.99975731,30.25055987,0,6.103966388,5.106527395,0,0,0,5.414990469,32.29016846,0,11.64912464,0,0,0,0,0,0,11.21049378,0,5.414990469,26.18620207,11.64912464,0,0,0,20.23,0,5.106527395,0,6.103966388,5.414990469,6.420821623,18.41474778,0,0,12.99975731,0,0,0,0,9.215023148,1.723958333,0,0,5.562453704,2.248564815,0,0.75,9,1,1,2,0,2,0,0,0,1,1,1,0,1,0,1,2,1.4775,36.0478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC2COC1O2,2.70948,1.66158,1.48434,1.6789,76.21,-0.25,0.0812,0.3312,1012.3005,0.184044,-424.244694,-424.236726,-424.235782,-424.276577,32.34,-1998.525804,-2012.189812,-2024.044712,-1855.65079,5.465277778,5.465277778,0.085648148,0.085648148,0.4870478,46,128.171,116.075,128.0837296,52,0,0.162808174,-0.3493823,0.3493823,0.162808174,1.444444444,2.222222222,2.444444444,16.73225236,9.874144614,2.469658298,-2.249700766,2.423243196,-2.285233929,4.884743431,-0.088415562,2.193026064,2.184222894,130.8778406,6.483127663,5.885410682,5.885410682,4.183469978,3.454507022,3.454507022,3.616057211,3.616057211,2.141380808,2.141380808,1.647919517,1.647919517,-0.08,175.4420851,5.68580385,1.496412212,0.699503556,55.14433187,9.473725908,0,6.290026729,0,0,0,0,0,0,0,13.8474744,6.420821623,5.414990469,12.71084835,9.473725908,0,0,0,5.414990469,32.66228914,6.606881965,0,0,0,0,0,0,0,19.00087508,9.473725908,5.414990469,20.26829602,0,0,0,0,18.46,0,0,0,11.7050172,6.103966388,13.02770359,0,0,0,13.8474744,9.473725908,10.81018519,0,0,0,0.266782407,0,0,1.643518519,5.196180556,0,1,9,0,2,0,2,2,0,0,0,2,0,2,0,0,2,2,2,1.1578,33.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1CC2(CC2C)O1,3.52144,0.89552,0.86658,1.475,87.11,-0.2194,0.0833,0.3027,1518.4403,0.204071,-388.272184,-388.262289,-388.261345,-388.307432,37.085,-2152.109259,-2166.341791,-2179.382683,-1998.230874,5.699074074,5.699074074,0.403449074,0.403449074,0.521587939,55.33333333,126.199,112.087,126.1044651,52,0,0.074057955,-0.371275354,0.371275354,0.074057955,1.555555556,2.111111111,2.444444444,16.54419949,9.990326034,2.599104303,-2.365131341,2.571350256,-2.396462534,5.094603506,-0.151896607,2.371077617,1.849757883,124.529325,6.483127663,6.184269172,6.184269172,4.266785519,3.944810243,3.944810243,3.522178305,3.522178305,2.81959896,2.81959896,1.843506737,1.843506737,-0.04,175.4597437,5.722890921,1.513790491,0.643610367,56.39572875,4.736862954,0,0,0,0,0,0,0,0,0,13.8474744,18.75954929,6.420821623,11.7050172,4.736862954,0,0,0,5.917906046,44.81495647,0,0,0,0,0,0,0,0,11.7050172,4.736862954,5.917906046,33.10993927,0,0,0,0,9.23,0,0,0,0,11.7050172,5.917906046,19.26246487,0,0,13.8474744,4.736862954,5.699074074,0,0,0,0.403449074,0.861388889,0,4.470162037,4.482592593,0,1,9,0,1,1,1,2,0,0,0,1,0,1,1,1,1,2,2,1.9639,36.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1NC1C(O)CC#C,3.39045,0.8335,0.7798,2.6146,81.95,-0.245,0.0506,0.2957,1541.6575,0.168003,-403.08526,-403.074803,-403.073859,-403.121443,37.737,-1886.551215,-1897.764801,-1909.026705,-1753.007887,9.154351852,9.154351852,0.250972222,-0.342592593,0.39386871,35.22222222,125.171,114.083,125.084064,50,0,0.08167606,-0.390444588,0.390444588,0.08167606,1.888888889,2.444444444,2.777777778,16.26981757,10.14472345,2.365384002,-2.002645291,2.149286496,-2.160256596,5.029499502,0.176150442,2.473774567,2.209434271,138.3418022,6.853371151,5.463721453,5.463721453,4.253218858,3.13004291,3.13004291,2.45672116,2.45672116,1.626425322,1.626425322,0.940016722,0.940016722,-0.52,180.5855434,6.597924528,2.383240297,1.442226742,55.26639389,10.423316,0,0,0,0,0,0,0,0,12.34378421,0,6.9237372,18.50450328,6.103966388,5.106527395,0,0,5.316788604,0,31.53220687,0,0,0,12.34378421,5.316788604,0,0,0,23.29417544,0,12.34378421,13.34455882,0,0,0,0,42.17,0,0,0,12.14580722,12.46266245,0,0,0,6.9237372,11.23722292,11.52987729,0,0,0,12.2249537,0,2.419351852,0.703148148,5.12039966,2.032146636,0,0.714285714,9,2,2,0,1,1,0,0,0,2,2,2,2,0,1,1,1,-0.2691,35.8425,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O=CC12CC3C(C1)N23,4.72472,1.83249,1.63604,2.7984,64.79,-0.256,-0.0408,0.2151,797.0311,0.119507,-362.608373,-362.601927,-362.600983,-362.639245,24.464,-1491.833622,-1501.120755,-1509.418306,-1390.826635,10.34222222,10.34222222,0.092592593,0.092592593,0.342592786,71.75,109.128,102.072,109.0527638,42,0,0.139894524,-0.301297931,0.301297931,0.139894524,1.5,2.125,2.25,16.1331087,9.880120037,2.786421875,-2.408649089,2.658568658,-2.54009281,5.732301796,-0.122981822,2.207465625,2.057647141,165.3673488,5.353371151,4.501726256,4.501726256,3.872938668,3.121318668,3.121318668,3.1716403,3.1716403,2.927839162,2.927839162,2.414940264,2.414940264,-0.37,121.4106094,3.616587863,0.676122975,0.147240635,47.46782391,4.794537184,6.286160523,0,0,0,0,4.899909731,0,0,0,0,12.84164325,12.08368166,5.538925252,4.794537184,6.286160523,0,4.899909731,0,30.46425016,0,0,0,0,0,0,0,0,28.80867716,4.794537184,0,12.84164325,0,0,0,0,20.08,0,4.794537184,0,5.538925252,0,18.36984218,12.84164325,0,0,4.899909731,0,0,0,12.66166667,0,0.092592593,0,1.694814815,3.467592593,0,0,0.833333333,8,0,2,0,3,3,0,0,0,2,0,2,1,0,3,3,3,-0.2157,27.444,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1(O)CC2CC12,3.59557,1.59357,1.4566,1.1713,74.21,-0.242,0.0708,0.3128,976.6356,0.17632,-348.977244,-348.968979,-348.968035,-349.009421,32.296,-1871.222425,-1883.811511,-1895.074042,-1737.915041,9.528935185,9.528935185,0.203703704,-0.203703704,0.539490203,59.25,112.172,100.076,112.088815,46,0,0.067828977,-0.389593708,0.389593708,0.067828977,1.75,2.5,2.625,16.28841961,9.783570359,2.615071136,-2.343741246,2.627079375,-2.387853354,5.120058261,-0.049250804,2.404476115,2.055576855,121.5552334,5.776020882,5.223234477,5.223234477,3.760966902,3.484573699,3.484573699,3.263528025,3.263528025,2.840691588,2.840691588,1.982740794,1.982740794,-0.04,120.2238058,4.803032526,1.104685293,0.368034506,49.71147516,5.106527395,0,0,0,0,0,0,0,0,0,6.9237372,31.09827696,0,5.601050811,5.106527395,0,0,0,11.83581209,31.78725288,0,0,0,0,0,0,0,0,10.70757821,0,11.83581209,26.18620207,0,0,0,0,20.23,0,5.106527395,0,5.601050811,5.917906046,18.75954929,6.420821623,0,0,6.9237372,0,0,0,0,9.528935185,-0.203703704,1.645787037,0,3.367731481,2.077916667,0,1,8,1,1,2,0,2,0,0,0,1,1,1,1,2,0,2,2,1.1673,31.4548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
